time,,,,,,,
0.0,1594290312.5472763,-208,1036,1516,-12098,6640,497,
0.004,1594290312.5473425,-30129,3466,970,373975,-376389,-1547,
0.008,1594290312.5474029,-50012,4136,274,655915,-658077,-456,
0.012,1594290312.5474489,-9913,2142,1338,127322,-132056,943,
0.016,1594290312.5474932,3907,327,844,-36922,30252,2689,
0.02,1594290312.5475376,-184,1043,1418,-13661,8134,639,
0.024,1594290312.547583,-30622,3530,852,365420,-367798,-1520,
0.028,1594290312.5476255,-50171,4081,290,635918,-638085,-514,
0.032,1594290312.5476663,-10498,2175,1258,120719,-125441,959,
0.036000000000000004,1594290312.5477116,3878,345,797,-36542,29979,2630,
0.04000000000000001,1594290312.5477555,-178,1129,1408,-12372,6924,497,
0.04400000000000001,1594290312.5477989,-29893,3497,926,370220,-372677,-1569,
0.048000000000000015,1594290312.547844,-49740,4120,213,670205,-672403,-431,
0.05200000000000002,1594290312.5478995,-10492,2173,1343,145175,-149948,960,
0.05600000000000002,1594290312.547945,3843,419,948,-35219,28547,2531,
0.060000000000000026,1594290312.547989,-240,1097,1528,-9010,3512,455,
0.06400000000000003,1594290312.5480285,-29373,3449,1009,404503,-407018,-1486,
0.06800000000000003,1594290312.5480704,-49760,4085,270,724995,-727176,-453,
0.07200000000000004,1594290312.548111,-10454,2143,1483,173138,-177850,804,
0.07600000000000004,1594290312.5481489,3794,361,1274,-32422,25851,2249,
0.08000000000000004,1594290312.5481877,-101,1074,1811,-4186,-1362,278,
0.08400000000000005,1594290312.5482247,-29943,3504,997,455572,-458088,-1546,
0.08800000000000005,1594290312.548264,-50797,4152,216,809687,-811866,-364,
0.09200000000000005,1594290312.5483007,-10416,2173,1554,224199,-229025,779,
0.09600000000000006,1594290312.5483508,3876,439,1508,-29446,22792,2014,
0.10000000000000006,1594290312.5483892,-140,1132,1972,3379,-8863,25,
0.10400000000000006,1594290312.5484276,-29120,3462,1076,499486,-502068,-1504,
0.10800000000000007,1594290312.5484667,-50595,4161,205,864409,-866636,-395,
0.11200000000000007,1594290312.548505,-10850,2223,1569,266137,-270872,612,
0.11600000000000008,1594290312.5485423,3815,461,1680,-26593,19980,1786,
0.12000000000000008,1594290312.5485802,-125,1164,2090,8284,-13796,-68,
0.12400000000000008,1594290312.5486195,-29489,3417,1066,538599,-541172,-1477,
0.12800000000000009,1594290312.548657,-50051,4119,189,919418,-921631,-341,
0.1320000000000001,1594290312.5486958,-10524,2197,1704,295520,-300354,640,
0.1360000000000001,1594290312.5487328,3904,449,1816,-25055,18400,1693,
0.1400000000000001,1594290312.5487714,-56,1077,2181,11136,-16678,-132,
0.1440000000000001,1594290312.5488207,-28907,3412,1111,542874,-545448,-1507,
0.1480000000000001,1594290312.5488598,-49626,4052,256,907059,-909358,-285,
0.1520000000000001,1594290312.5488982,-10362,2178,1659,287278,-292069,689,
0.1560000000000001,1594290312.5489366,3793,394,1727,-25154,18620,1721,
0.16000000000000011,1594290312.5489728,-163,1099,2103,8288,-13828,-52,
0.16400000000000012,1594290312.5490108,-29415,3438,1024,521435,-524005,-1512,
0.16800000000000012,1594290312.549049,-49493,4101,194,872927,-875116,-379,
0.17200000000000013,1594290312.5490878,-10425,2197,1609,260356,-265134,642,
0.17600000000000013,1594290312.5491247,3863,394,1584,-27378,20778,1876,
0.18000000000000013,1594290312.5491624,-56,1088,1956,-96,-5402,65,
0.18400000000000014,1594290312.5492013,-29569,3473,997,476223,-478737,-1532,
0.18800000000000014,1594290312.5492382,-50849,4047,215,816038,-818188,-394,
0.19200000000000014,1594290312.5492902,-10820,2145,1569,214665,-219414,764,
0.19600000000000015,1594290312.5493283,3890,382,1383,-30917,24301,2151,
0.20000000000000015,1594290312.5493672,102,1080,1789,-7375,1818,269,
0.20400000000000015,1594290312.5494044,-28991,3393,1035,418376,-420914,-1501,
0.20800000000000016,1594290312.5494437,-49581,4050,257,734449,-736569,-455,
0.21200000000000016,1594290312.5494807,-10726,2185,1405,173795,-178526,897,
0.21600000000000016,1594290312.5495198,3847,369,1112,-33886,27329,2399,
0.22000000000000017,1594290312.5495565,19,1047,1552,-11804,6291,476,
0.22400000000000017,1594290312.5495956,-29436,3494,976,382522,-384973,-1497,
0.22800000000000017,1594290312.549634,-49837,4136,267,671632,-673790,-470,
0.23200000000000018,1594290312.549683,-10901,2175,1343,139298,-144023,909,
0.23600000000000018,1594290312.5497215,3751,352,888,-36136,29510,2597,
0.24000000000000019,1594290312.5497594,36,1069,1395,-15609,10070,609,
0.2440000000000002,1594290312.5497983,-28781,3445,930,343417,-345996,-1468,
0.2480000000000002,1594290312.5498354,-50848,4140,243,642531,-644603,-482,
0.25200000000000017,1594290312.5498753,-11019,2238,1254,134014,-138710,983,
0.25600000000000017,1594290312.5499122,3922,348,849,-36772,30127,2705,
0.2600000000000002,1594290312.5499506,141,999,1422,-15448,9948,636,
0.2640000000000002,1594290312.5499885,-28964,3439,979,349380,-351876,-1531,
0.2680000000000002,1594290312.5500307,-51246,4194,193,669436,-671527,-458,
0.2720000000000002,1594290312.550071,-11009,2219,1302,147243,-151946,909,
0.2760000000000002,1594290312.5501082,3883,345,953,-35583,28994,2587,
0.2800000000000002,1594290312.5501602,137,1080,1472,-13297,7790,522,
0.2840000000000002,1594290312.5501997,-29220,3518,925,387669,-390147,-1495,
0.2880000000000002,1594290312.5502398,-51749,4184,158,717394,-719509,-438,
0.2920000000000002,1594290312.5502784,-10966,2319,1376,173455,-178202,884,
0.2960000000000002,1594290312.5503168,3812,407,1135,-32964,26353,2400,
0.3000000000000002,1594290312.5503554,80,1038,1645,-7628,2133,337,
0.3040000000000002,1594290312.5503933,-28637,3441,978,422115,-424685,-1484,
0.3080000000000002,1594290312.5504313,-50300,4106,216,773770,-775880,-371,
0.3120000000000002,1594290312.5504694,-11130,2277,1490,216422,-221133,743,
0.3160000000000002,1594290312.5505068,3832,362,1425,-30201,23614,2102,
0.32000000000000023,1594290312.5505443,259,1061,1894,-2574,-3037,235,
0.32400000000000023,1594290312.5505812,-28136,3452,1074,471976,-474608,-1548,
0.32800000000000024,1594290312.550631,-50125,4117,254,845052,-847205,-514,
0.33200000000000024,1594290312.5506694,-11104,2201,1644,260694,-265481,671,
0.33600000000000024,1594290312.5507078,3882,422,1643,-26827,20226,1896,
0.34000000000000025,1594290312.550746,235,1082,2043,3559,-9147,53,
0.34400000000000025,1594290312.5507836,-27845,3397,1089,510981,-513587,-1584,
0.34800000000000025,1594290312.550823,-50447,4096,242,898140,-900360,-434,
0.35200000000000026,1594290312.5508616,-10955,2243,1612,292247,-297079,668,
0.35600000000000026,1594290312.5508988,3896,383,1762,-25462,18844,1733,
0.36000000000000026,1594290312.550937,290,1051,2130,8240,-13798,-69,
0.36400000000000027,1594290312.550982,-29351,3450,1085,538364,-540845,-1594,
0.36800000000000027,1594290312.5510204,-51115,4081,239,915635,-917772,-364,
0.3720000000000003,1594290312.5510697,-11351,2247,1659,303812,-308563,610,
0.3760000000000003,1594290312.5511096,3803,446,1806,-23638,16986,1750,
0.3800000000000003,1594290312.551147,16,1081,2133,5318,-10850,-64,
0.3840000000000003,1594290312.5511866,-28799,3406,1087,518942,-521526,-1516,
0.3880000000000003,1594290312.5512261,-49886,4063,240,895084,-897308,-350,
0.3920000000000003,1594290312.5512633,-11182,2218,1688,285069,-289851,701,
0.3960000000000003,1594290312.5513008,3755,390,1695,-26419,19841,1894,
0.4000000000000003,1594290312.551341,224,1033,1996,-164,-5418,133,
0.4040000000000003,1594290312.551379,-28473,3369,1107,479548,-482167,-1550,
0.4080000000000003,1594290312.55142,-51112,4085,279,845040,-847171,-449,
0.4120000000000003,1594290312.5514572,-11437,2205,1618,242907,-247672,737,
0.4160000000000003,1594290312.5515058,3792,416,1430,-29400,22798,2048,
0.4200000000000003,1594290312.5515442,271,984,1835,-6972,1402,252,
0.4240000000000003,1594290312.5515823,-29099,3374,1056,428121,-430740,-1494,
0.4280000000000003,1594290312.551621,-50403,4063,292,764486,-766629,-423,
0.43200000000000033,1594290312.551661,-11531,2226,1437,202660,-207322,771,
0.43600000000000033,1594290312.5516982,3705,380,1187,-32816,26272,2307,
0.44000000000000034,1594290312.5517378,358,956,1619,-13463,7933,470,
0.44400000000000034,1594290312.5517745,-28404,3416,997,378320,-380813,-1493,
0.44800000000000034,1594290312.5518193,-51296,4081,287,700345,-702418,-519,
0.45200000000000035,1594290312.5519083,-11657,2196,1362,162243,-166891,907,
0.45600000000000035,1594290312.551949,3720,335,950,-35464,28844,2599,
0.46000000000000035,1594290312.5519865,332,990,1446,-16887,11292,675,
0.46400000000000036,1594290312.5520365,-28189,3378,1037,337231,-339786,-1486,
0.46800000000000036,1594290312.552078,-50857,4126,258,657438,-659526,-521,
0.47200000000000036,1594290312.552117,-11627,2229,1312,144278,-148871,884,
0.47600000000000037,1594290312.5521557,3751,376,860,-36265,29693,2611,
0.48000000000000037,1594290312.5521934,476,953,1412,-18522,12911,768,
0.4840000000000004,1594290312.5522318,-27661,3401,1019,334288,-336838,-1526,
0.4880000000000004,1594290312.5522711,-51161,4141,234,658799,-660854,-494,
0.4920000000000004,1594290312.5523088,-11652,2209,1327,148024,-152669,933,
0.4960000000000004,1594290312.5523481,3742,380,882,-35782,29220,2579,
0.5000000000000003,1594290312.5523863,401,1008,1440,-16136,10598,646,
0.5040000000000003,1594290312.5524232,-27792,3340,1046,351961,-354551,-1476,
0.5080000000000003,1594290312.5524735,-50977,4108,220,690971,-693071,-443,
0.5120000000000003,1594290312.5525165,-12102,2319,1343,169755,-174419,880,
0.5160000000000003,1594290312.552554,3659,424,1119,-33500,26918,2357,
0.5200000000000004,1594290312.552591,409,979,1613,-12560,6966,473,
0.5240000000000004,1594290312.552628,-28324,3314,1083,393983,-396580,-1487,
0.5280000000000004,1594290312.5526662,-50777,4114,281,753839,-755983,-492,
0.5320000000000004,1594290312.5527053,-11582,2240,1514,209394,-214138,736,
0.5360000000000004,1594290312.5527437,3831,404,1366,-30939,24304,2167,
0.5400000000000004,1594290312.552782,468,983,1824,-7993,2345,333,
0.5440000000000004,1594290312.5528216,-27901,3387,1048,435297,-437902,-1564,
0.5480000000000004,1594290312.5528588,-51943,4145,146,834200,-836224,-480,
0.5520000000000004,1594290312.552909,-12028,2293,1575,262962,-267682,657,
0.5560000000000004,1594290312.5529482,3706,444,1624,-27166,20570,1880,
0.5600000000000004,1594290312.5529878,379,994,2037,-2257,-3373,96,
0.5640000000000004,1594290312.553025,-28438,3374,1152,484754,-487398,-1579,
0.5680000000000004,1594290312.5530636,-50885,4127,235,884548,-886704,-443,
0.5720000000000004,1594290312.553103,-11893,2287,1616,299386,-304141,649,
0.5760000000000004,1594290312.5531418,3660,448,1760,-23841,17204,1776,
0.5800000000000004,1594290312.5531802,432,1023,2120,2608,-8247,26,
0.5840000000000004,1594290312.5532184,-27635,3324,1213,507482,-510163,-1564,
0.5880000000000004,1594290312.553257,-48512,4004,271,912766,-914931,-442,
0.5920000000000004,1594290312.553296,-11928,2368,1617,324758,-329406,582,
0.5960000000000004,1594290312.5533469,3647,469,1841,-22651,16059,1680,
0.6000000000000004,1594290312.5533853,531,1000,2203,1657,-7334,1,
0.6040000000000004,1594290312.5534241,-28512,3374,1112,508783,-511491,-1512,
0.6080000000000004,1594290312.5534618,-51070,4099,178,918300,-920496,-369,
0.6120000000000004,1594290312.5535014,-12277,2244,1630,310700,-315407,614,
0.6160000000000004,1594290312.5535386,3698,434,1755,-24664,18067,1811,
0.6200000000000004,1594290312.5535765,545,969,2080,-1854,-3795,104,
0.6240000000000004,1594290312.5536158,-27175,3291,1200,472569,-475286,-1524,
0.6280000000000004,1594290312.5536542,-50743,4120,220,862830,-865003,-424,
0.6320000000000005,1594290312.5536919,-12424,2229,1562,277021,-281736,647,
0.6360000000000005,1594290312.5537314,3744,360,1570,-27471,20880,1991,
0.6400000000000005,1594290312.5537696,590,972,1904,-7163,1545,240,
0.6440000000000005,1594290312.553818,-27280,3302,1149,426342,-428937,-1574,
0.6480000000000005,1594290312.5538573,-50886,4100,262,793782,-795934,-394,
0.6520000000000005,1594290312.553896,-12137,2285,1488,222276,-226894,687,
0.6560000000000005,1594290312.5539334,3631,378,1270,-31472,24888,2257,
0.6600000000000005,1594290312.553972,356,957,1649,-13073,7523,445,
0.6640000000000005,1594290312.554011,-28123,3368,1028,383047,-385552,-1538,
0.6680000000000005,1594290312.5540483,-51004,4111,266,719625,-721770,-526,
0.6720000000000005,1594290312.5540879,-12314,2236,1422,183847,-188414,823,
0.6760000000000005,1594290312.5541263,3725,416,1018,-34302,27793,2456,
0.6800000000000005,1594290312.5541646,628,929,1442,-18580,12979,676,
0.6840000000000005,1594290312.5542026,-27393,3391,1001,334728,-337350,-1478,
0.6880000000000005,1594290312.5542517,-52542,4239,179,674808,-676862,-548,
0.6920000000000005,1594290312.5542915,-12462,2322,1219,163768,-168344,873,
0.6960000000000005,1594290312.55433,3721,345,870,-35938,29391,2646,
0.7000000000000005,1594290312.5543678,649,927,1377,-19113,13476,804,
0.7040000000000005,1594290312.5544062,-27211,3296,1055,326299,-328908,-1504,
0.7080000000000005,1594290312.5544438,-49849,4122,288,655384,-657478,-578,
0.7120000000000005,1594290312.5544827,-12404,2303,1262,150922,-155460,834,
0.7160000000000005,1594290312.554521,3604,378,868,-35917,29371,2612,
0.7200000000000005,1594290312.5545602,665,954,1406,-19651,13977,785,
0.7240000000000005,1594290312.5545993,-27215,3345,1069,328809,-331408,-1519,
0.7280000000000005,1594290312.5546372,-51051,4156,285,673440,-675492,-601,
0.7320000000000005,1594290312.5546758,-12403,2340,1349,171280,-175846,778,
0.7360000000000005,1594290312.554726,3582,403,1030,-34089,27542,2475,
0.7400000000000005,1594290312.5547655,635,942,1556,-16939,11258,671,
0.7440000000000005,1594290312.554803,-27386,3277,1178,356867,-359535,-1553,
0.7480000000000006,1594290312.5548413,-51047,4072,323,736400,-738425,-619,
0.7520000000000006,1594290312.5548801,-12253,2326,1460,213062,-217678,687,
0.7560000000000006,1594290312.5549197,3719,378,1334,-31325,24716,2178,
0.7600000000000006,1594290312.5549572,713,933,1785,-12681,6998,383,
0.7640000000000006,1594290312.5550106,-27723,3280,1162,408362,-411064,-1523,
0.7680000000000006,1594290312.5550485,-52523,4114,225,809561,-811717,-446,
0.7720000000000006,1594290312.5550873,-12471,2339,1536,255178,-259863,735,
0.7760000000000006,1594290312.5551252,3707,374,1546,-27731,21055,2064,
0.7800000000000006,1594290312.5551715,700,913,1960,-7452,1708,323,
0.7840000000000006,1594290312.5552092,-27359,3295,1144,454153,-456824,-1453,
0.7880000000000006,1594290312.555246,-51561,4164,156,875565,-877646,-444,
0.7920000000000006,1594290312.5552828,-12735,2315,1603,295951,-300584,645,
0.7960000000000006,1594290312.5553234,3526,461,1722,-24811,18263,1807,
0.8000000000000006,1594290312.5553598,706,1031,2058,-1381,-4284,135,
0.8040000000000006,1594290312.555398,-26799,3322,1135,489357,-492074,-1514,
0.8080000000000006,1594290312.5554368,-51250,4153,159,918771,-920921,-374,
0.8120000000000006,1594290312.5554748,-12236,2358,1636,328291,-333031,646,
0.8160000000000006,1594290312.5555115,3699,477,1837,-22209,15541,1681,
0.8200000000000006,1594290312.5555487,807,938,2184,340,-6078,43,
0.8240000000000006,1594290312.5555975,-27051,3271,1222,497532,-500258,-1551,
0.8280000000000006,1594290312.5556357,-51694,4138,147,923508,-925626,-414,
0.8320000000000006,1594290312.5556738,-12532,2317,1616,328590,-333287,561,
0.8360000000000006,1594290312.5557115,3616,452,1788,-22195,15570,1745,
0.8400000000000006,1594290312.55575,705,1019,2066,-2537,-3142,94,
0.8440000000000006,1594290312.5557878,-26530,3330,1203,472757,-475518,-1524,
0.8480000000000006,1594290312.5558257,-50610,4176,181,890375,-892532,-419,
0.8520000000000006,1594290312.5558639,-13125,2348,1522,310818,-315437,652,
0.8560000000000006,1594290312.5559034,3566,466,1621,-24412,17859,1902,
0.8600000000000007,1594290312.5559402,775,946,1936,-8843,3177,256,
0.8640000000000007,1594290312.5559764,-26258,3285,1176,428537,-431249,-1524,
0.8680000000000007,1594290312.556014,-51301,4102,222,829987,-832064,-520,
0.8720000000000007,1594290312.556062,-12866,2299,1495,254135,-258747,661,
0.8760000000000007,1594290312.5561016,3676,393,1381,-29711,23112,2168,
0.8800000000000007,1594290312.5561383,834,930,1744,-13437,7707,473,
0.8840000000000007,1594290312.5561762,-26966,3295,1094,385953,-388509,-1590,
0.8880000000000007,1594290312.5562134,-51547,4161,184,759496,-761500,-523,
0.8920000000000007,1594290312.5562513,-12717,2305,1385,207445,-211954,726,
0.8960000000000007,1594290312.55629,3539,407,1107,-33106,26541,2409,
0.9000000000000007,1594290312.5563588,784,964,1490,-18941,13280,692,
0.9040000000000007,1594290312.5564022,-26349,3276,1092,330052,-332736,-1496,
0.9080000000000007,1594290312.556441,-51814,4161,182,690803,-692932,-466,
0.9120000000000007,1594290312.55648,-13214,2384,1280,177281,-181841,835,
0.9160000000000007,1594290312.5565376,3574,391,892,-34982,28458,2569,
0.9200000000000007,1594290312.5565856,996,911,1300,-21561,15876,879,
0.9240000000000007,1594290312.5566227,-26628,3320,1023,316925,-319555,-1423,
0.9280000000000007,1594290312.5566623,-53076,4218,128,668881,-670870,-550,
0.9320000000000007,1594290312.5566995,-13583,2340,1318,164315,-168797,806,
0.9360000000000007,1594290312.5567386,3514,436,895,-35430,28895,2592,
0.9400000000000007,1594290312.5567763,842,898,1370,-21103,15405,894,
0.9440000000000007,1594290312.556814,-26582,3318,1024,310283,-313021,-1368,
0.9480000000000007,1594290312.5568516,-52575,4195,185,671259,-673276,-575,
0.9520000000000007,1594290312.5568886,-13492,2319,1310,171549,-176046,759,
0.9560000000000007,1594290312.5569274,3583,392,970,-34535,28017,2536,
0.9600000000000007,1594290312.556973,930,907,1441,-19483,13773,763,
0.9640000000000007,1594290312.55703,-26113,3331,1065,336889,-339623,-1443,
0.9680000000000007,1594290312.5570683,-51645,4155,208,720681,-722715,-529,
0.9720000000000008,1594290312.5571065,-13048,2281,1429,201698,-206272,749,
0.9760000000000008,1594290312.5571444,3563,400,1217,-32157,25555,2309,
0.9800000000000008,1594290312.5572007,899,930,1655,-15532,9857,573,
0.9840000000000008,1594290312.557238,-26741,3345,1075,386207,-388868,-1500,
0.9880000000000008,1594290312.557276,-51719,4188,180,787366,-789391,-449,
0.9920000000000008,1594290312.5573146,-13132,2345,1497,251921,-256474,675,
0.9960000000000008,1594290312.557352,3519,470,1501,-28336,21794,2070,
1.0000000000000007,1594290312.5573895,897,994,1866,-10760,4979,367,
1.0040000000000007,1594290312.557428,-25349,3242,1177,416417,-419174,-1549,
1.0080000000000007,1594290312.5574746,-50917,4164,181,858583,-860623,-548,
1.0120000000000007,1594290312.5575125,-13581,2412,1480,303179,-307738,611,
1.0160000000000007,1594290312.5575495,3582,449,1679,-24462,17894,1850,
1.0200000000000007,1594290312.5575862,986,987,2020,-5005,-704,169,
1.0240000000000007,1594290312.557623,-26501,3275,1199,469261,-471912,-1629,
1.0280000000000007,1594290312.5576603,-52873,4159,197,915415,-917502,-523,
1.0320000000000007,1594290312.5576975,-13253,2405,1578,337161,-341766,521,
1.0360000000000007,1594290312.5577412,3492,522,1824,-21146,14574,1659,
1.0400000000000007,1594290312.5577781,980,936,2152,-2265,-3477,107,
1.0440000000000007,1594290312.5578165,-25642,3263,1253,485879,-488624,-1548,
1.0480000000000007,1594290312.5578554,-51426,4187,136,931236,-933295,-461,
1.0520000000000007,1594290312.5579028,-13363,2428,1546,351530,-356101,616,
1.0560000000000007,1594290312.5579426,3564,496,1813,-21098,14514,1733,
1.0600000000000007,1594290312.5579793,1108,976,2126,-3965,-1780,138,
1.0640000000000007,1594290312.5580354,-26495,3285,1200,476271,-478993,-1557,
1.0680000000000007,1594290312.558072,-51923,4183,122,913341,-915425,-417,
1.0720000000000007,1594290312.55811,-13505,2423,1514,332881,-337442,645,
1.0760000000000007,1594290312.5581486,3564,490,1690,-23210,16640,1789,
1.0800000000000007,1594290312.5581853,954,921,1993,-7880,2142,240,
1.0840000000000007,1594290312.5582242,-25485,3277,1241,434702,-437478,-1565,
1.0880000000000007,1594290312.5582614,-52512,4186,180,853868,-855948,-463,
1.0920000000000007,1594290312.5583003,-13655,2390,1558,282583,-287211,624,
1.0960000000000008,1594290312.558337,3474,499,1479,-27576,21034,2045,
1.1000000000000008,1594290312.5583856,1038,874,1794,-14098,8408,430,
1.1040000000000008,1594290312.5584238,-25927,3286,1131,383077,-385764,-1549,
1.1080000000000008,1594290312.5584624,-53058,4189,184,782291,-784321,-499,
1.1120000000000008,1594290312.5585005,-13450,2394,1443,229867,-234482,724,
1.1160000000000008,1594290312.5585394,3522,466,1202,-31592,25031,2293,
1.1200000000000008,1594290312.558576,973,899,1571,-18826,13133,685,
1.1240000000000008,1594290312.5586143,-25702,3232,1162,335422,-338108,-1502,
1.1280000000000008,1594290312.5586524,-53163,4221,161,714770,-716768,-520,
1.1320000000000008,1594290312.5586903,-13661,2375,1296,197355,-201864,780,
1.1360000000000008,1594290312.5587287,3476,389,997,-33820,27361,2483,
1.1400000000000008,1594290312.5587652,1074,861,1399,-21778,16066,864,
1.1440000000000008,1594290312.558813,-25476,3223,1137,304392,-307131,-1493,
1.1480000000000008,1594290312.5588524,-52115,4179,200,675011,-677004,-574,
1.1520000000000008,1594290312.5588918,-13752,2313,1303,177392,-181903,809,
1.1560000000000008,1594290312.5589285,3568,385,882,-35358,28867,2605,
1.1600000000000008,1594290312.5589912,1142,842,1289,-22563,16836,941,
1.1640000000000008,1594290312.5590289,-25425,3191,1104,289711,-292422,-1463,
1.1680000000000008,1594290312.5590694,-52385,4200,193,663451,-665361,-617,
1.1720000000000008,1594290312.5591078,-14250,2432,1213,185394,-189792,791,
1.1760000000000008,1594290312.5591457,3570,409,926,-34855,28326,2560,
1.1800000000000008,1594290312.5591834,1011,902,1393,-21002,15293,845,
1.1840000000000008,1594290312.5592377,-24988,3175,1114,316056,-318791,-1448,
1.1880000000000008,1594290312.5592747,-52184,4189,188,702938,-704844,-556,
1.1920000000000008,1594290312.559323,-14585,2435,1288,207600,-212005,740,
1.1960000000000008,1594290312.559361,3539,447,1150,-32515,26011,2351,
1.2000000000000008,1594290312.559398,1165,900,1586,-18785,13058,685,
1.2040000000000008,1594290312.559435,-25202,3243,1171,354431,-357177,-1536,
1.2080000000000009,1594290312.559476,-51405,4194,162,768309,-770323,-582,
1.2120000000000009,1594290312.5595214,-13728,2402,1482,242937,-247483,674,
1.2160000000000009,1594290312.5595708,3518,510,1384,-29091,22547,2111,
1.2200000000000009,1594290312.5596073,1076,875,1775,-13974,8198,501,
1.2240000000000009,1594290312.5596435,-25075,3240,1178,396035,-398791,-1601,
1.2280000000000009,1594290312.5596814,-51324,4168,181,828348,-830366,-582,
1.2320000000000009,1594290312.5597196,-14225,2405,1497,293242,-297802,639,
1.2360000000000009,1594290312.5597696,3532,472,1670,-24372,17770,1876,
1.2400000000000009,1594290312.5598085,1199,905,2019,-9097,3222,305,
1.2440000000000009,1594290312.5598464,-25691,3243,1270,440519,-443435,-1493,
1.2480000000000009,1594290312.559893,-52028,4189,211,902178,-904269,-539,
1.252000000000001,1594290312.559939,-13712,2455,1595,340482,-345051,536,
1.256000000000001,1594290312.5599778,3613,481,1818,-21027,14420,1787,
1.260000000000001,1594290312.5600142,1278,826,2125,-6282,462,229,
